productCode,name,description,singlePrice,cartonPcsPrice,cartonQty,gstPercentage,hsnCode,weight,stock,category,subCategory,isBestseller,isNewArrival,isTopRanking,imageUrl,imageUrls,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10
BZ-122,,,,,,,,,,,basic,false,false,false,/uploads/BZ-122-1773661405411-pisc5dpl8.jpg,/uploads/BZ-122-1773661405411-pisc5dpl8.jpg|/uploads/BZ-122-1773661405416-h32in7u7v.jpg|/uploads/BZ-122-1773661405420-8hdg5smud.jpg,/uploads/BZ-122-1773661405411-pisc5dpl8.jpg,/uploads/BZ-122-1773661405416-h32in7u7v.jpg,/uploads/BZ-122-1773661405420-8hdg5smud.jpg,,,,,,,
BZ-131,,,,,,,,,,,basic,false,false,false,/uploads/BZ-131-1773661405424-wtdvssd82.jpg,/uploads/BZ-131-1773661405424-wtdvssd82.jpg,/uploads/BZ-131-1773661405424-wtdvssd82.jpg,,,,,,,,,
BZ-143,,,,,,,,,,,basic,false,false,false,/uploads/BZ-143-1773661405428-4vngcjfta.jpg,/uploads/BZ-143-1773661405428-4vngcjfta.jpg|/uploads/BZ-143-1773661405433-bvhhlcb61.jpg|/uploads/BZ-143-1773661405437-0oenkd1ua.jpg|/uploads/BZ-143-1773661405441-2xd0v3fkk.jpg,/uploads/BZ-143-1773661405428-4vngcjfta.jpg,/uploads/BZ-143-1773661405433-bvhhlcb61.jpg,/uploads/BZ-143-1773661405437-0oenkd1ua.jpg,/uploads/BZ-143-1773661405441-2xd0v3fkk.jpg,,,,,,
BZ-1552,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1552-1773661405445-6lj89cg06.jpg,/uploads/BZ-1552-1773661405445-6lj89cg06.jpg|/uploads/BZ-1552-1773661405450-fs06xdxvg.jpg|/uploads/BZ-1552-1773661405454-eadcx0kq8.jpg|/uploads/BZ-1552-1773661405458-2b1el282v.jpg|/uploads/BZ-1552-1773661405462-x5afzmo2z.jpg|/uploads/BZ-1552-1773661405466-8mvzl8irg.jpg,/uploads/BZ-1552-1773661405445-6lj89cg06.jpg,/uploads/BZ-1552-1773661405450-fs06xdxvg.jpg,/uploads/BZ-1552-1773661405454-eadcx0kq8.jpg,/uploads/BZ-1552-1773661405458-2b1el282v.jpg,/uploads/BZ-1552-1773661405462-x5afzmo2z.jpg,/uploads/BZ-1552-1773661405466-8mvzl8irg.jpg,,,,
BZ-1600,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1600-1773661405471-tpwib8a3k.jpg,/uploads/BZ-1600-1773661405471-tpwib8a3k.jpg|/uploads/BZ-1600-1773661405475-bp0fybkrk.jpg|/uploads/BZ-1600-1773661405478-6zmz5ypkr.jpg|/uploads/BZ-1600-1773661405484-993o4ras4.jpg|/uploads/BZ-1600-1773661405488-02oiluxw8.jpg,/uploads/BZ-1600-1773661405471-tpwib8a3k.jpg,/uploads/BZ-1600-1773661405475-bp0fybkrk.jpg,/uploads/BZ-1600-1773661405478-6zmz5ypkr.jpg,/uploads/BZ-1600-1773661405484-993o4ras4.jpg,/uploads/BZ-1600-1773661405488-02oiluxw8.jpg,,,,,
BZ-162,,,,,,,,,,,basic,false,false,false,/uploads/BZ-162-1773661405492-9m0tzukws.jpg,/uploads/BZ-162-1773661405492-9m0tzukws.jpg|/uploads/BZ-162-1773661405496-wf16t8jyq.jpg|/uploads/BZ-162-1773661405501-scm7qyfgk.jpg|/uploads/BZ-162-1773661405505-2it06kg7s.jpg,/uploads/BZ-162-1773661405492-9m0tzukws.jpg,/uploads/BZ-162-1773661405496-wf16t8jyq.jpg,/uploads/BZ-162-1773661405501-scm7qyfgk.jpg,/uploads/BZ-162-1773661405505-2it06kg7s.jpg,,,,,,
BZ-180,,,,,,,,,,,basic,false,false,false,/uploads/BZ-180-1773661405509-rqvfaxnl9.jpg,/uploads/BZ-180-1773661405509-rqvfaxnl9.jpg|/uploads/BZ-180-1773661405512-yuz3uz4lp.jpg|/uploads/BZ-180-1773661405516-4zwxllknn.jpg|/uploads/BZ-180-1773661405520-qaa2afvpz.jpg|/uploads/BZ-180-1773661405524-jxdm10l58.jpg,/uploads/BZ-180-1773661405509-rqvfaxnl9.jpg,/uploads/BZ-180-1773661405512-yuz3uz4lp.jpg,/uploads/BZ-180-1773661405516-4zwxllknn.jpg,/uploads/BZ-180-1773661405520-qaa2afvpz.jpg,/uploads/BZ-180-1773661405524-jxdm10l58.jpg,,,,,
BZ-193,,,,,,,,,,,basic,false,false,false,/uploads/BZ-193-1773661405527-129wzifwu.jpg,/uploads/BZ-193-1773661405527-129wzifwu.jpg|/uploads/BZ-193-1773661405531-62s4xavui.jpg,/uploads/BZ-193-1773661405527-129wzifwu.jpg,/uploads/BZ-193-1773661405531-62s4xavui.jpg,,,,,,,,
BZ-1951,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1951-1773661405537-j07yvob3m.jpg,/uploads/BZ-1951-1773661405537-j07yvob3m.jpg|/uploads/BZ-1951-1773661405540-1h6sh6t3h.jpg|/uploads/BZ-1951-1773661405543-0xevcl4jb.jpg|/uploads/BZ-1951-1773661405547-qv6bacqz8.jpg,/uploads/BZ-1951-1773661405537-j07yvob3m.jpg,/uploads/BZ-1951-1773661405540-1h6sh6t3h.jpg,/uploads/BZ-1951-1773661405543-0xevcl4jb.jpg,/uploads/BZ-1951-1773661405547-qv6bacqz8.jpg,,,,,,
BZ-1982,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1982-1773661405552-dciys3mmn.jpg,/uploads/BZ-1982-1773661405552-dciys3mmn.jpg,/uploads/BZ-1982-1773661405552-dciys3mmn.jpg,,,,,,,,,
BZ-2028,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2028-1773661405557-ucxp0mzse.jpg,/uploads/BZ-2028-1773661405557-ucxp0mzse.jpg|/uploads/BZ-2028-1773661405560-h5zx4ur7c.jpg|/uploads/BZ-2028-1773661405565-eih19sxzw.jpg|/uploads/BZ-2028-1773661405569-pxn3gjixx.jpg,/uploads/BZ-2028-1773661405557-ucxp0mzse.jpg,/uploads/BZ-2028-1773661405560-h5zx4ur7c.jpg,/uploads/BZ-2028-1773661405565-eih19sxzw.jpg,/uploads/BZ-2028-1773661405569-pxn3gjixx.jpg,,,,,,
BZ-203,,,,,,,,,,,basic,false,false,false,/uploads/BZ-203-1773661405574-s14nhp6kk.jpg,/uploads/BZ-203-1773661405574-s14nhp6kk.jpg|/uploads/BZ-203-1773661405577-aq5khrlu7.jpg|/uploads/BZ-203-1773661405581-ld64qo0kp.jpg|/uploads/BZ-203-1773661405586-70mrgnvbp.jpg,/uploads/BZ-203-1773661405574-s14nhp6kk.jpg,/uploads/BZ-203-1773661405577-aq5khrlu7.jpg,/uploads/BZ-203-1773661405581-ld64qo0kp.jpg,/uploads/BZ-203-1773661405586-70mrgnvbp.jpg,,,,,,
