productCode,name,description,singlePrice,cartonPcsPrice,cartonQty,gstPercentage,hsnCode,weight,stock,category,subCategory,isBestseller,isNewArrival,isTopRanking,imageUrl,imageUrls,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10
BZ-205,,,,,,,,,,,basic,false,false,false,/uploads/BZ-205-1773664599835-f4gwalw03.jpg,/uploads/BZ-205-1773664599835-f4gwalw03.jpg|/uploads/BZ-205-1773664599838-pfu5cav85.jpg|/uploads/BZ-205-1773664599842-aw24a7jum.jpg|/uploads/BZ-205-1773664599845-i16q3djm1.jpg,/uploads/BZ-205-1773664599835-f4gwalw03.jpg,/uploads/BZ-205-1773664599838-pfu5cav85.jpg,/uploads/BZ-205-1773664599842-aw24a7jum.jpg,/uploads/BZ-205-1773664599845-i16q3djm1.jpg,,,,,,
BZ-2058,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2058-1773664599848-n6w4va02g.jpg,/uploads/BZ-2058-1773664599848-n6w4va02g.jpg|/uploads/BZ-2058-1773664599852-1kcstay6w.jpg|/uploads/BZ-2058-1773664599856-o0mx2fw64.jpg|/uploads/BZ-2058-1773664599859-ekajxgbcr.jpg|/uploads/BZ-2058-1773664599862-bcljs7hr5.jpg,/uploads/BZ-2058-1773664599848-n6w4va02g.jpg,/uploads/BZ-2058-1773664599852-1kcstay6w.jpg,/uploads/BZ-2058-1773664599856-o0mx2fw64.jpg,/uploads/BZ-2058-1773664599859-ekajxgbcr.jpg,/uploads/BZ-2058-1773664599862-bcljs7hr5.jpg,,,,,
BZ-2072,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2072-1773664599866-igubykgsy.jpg,/uploads/BZ-2072-1773664599866-igubykgsy.jpg|/uploads/BZ-2072-1773664599870-796jco2gv.jpg|/uploads/BZ-2072-1773664599873-go2y40om2.jpg|/uploads/BZ-2072-1773664599877-gnz81ne5h.jpg|/uploads/BZ-2072-1773664599880-2krom85pi.jpg,/uploads/BZ-2072-1773664599866-igubykgsy.jpg,/uploads/BZ-2072-1773664599870-796jco2gv.jpg,/uploads/BZ-2072-1773664599873-go2y40om2.jpg,/uploads/BZ-2072-1773664599877-gnz81ne5h.jpg,/uploads/BZ-2072-1773664599880-2krom85pi.jpg,,,,,
BZ-21,,,,,,,,,,,basic,false,false,false,/uploads/BZ-21-1773664599883-22vu55z83.jpg,/uploads/BZ-21-1773664599883-22vu55z83.jpg,/uploads/BZ-21-1773664599883-22vu55z83.jpg,,,,,,,,,
BZ-2141,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2141-1773664599888-s46mpjvtm.jpg,/uploads/BZ-2141-1773664599888-s46mpjvtm.jpg|/uploads/BZ-2141-1773664599892-dx1wqjzkp.jpg|/uploads/BZ-2141-1773664599895-swe2umq7m.jpg|/uploads/BZ-2141-1773664599899-y4dpfkb74.jpg|/uploads/BZ-2141-1773664599903-bvogu2n60.jpg|/uploads/BZ-2141-1773664599907-ti73jbo8b.jpg|/uploads/BZ-2141-1773664599910-xsg2emfjh.jpg,/uploads/BZ-2141-1773664599888-s46mpjvtm.jpg,/uploads/BZ-2141-1773664599892-dx1wqjzkp.jpg,/uploads/BZ-2141-1773664599895-swe2umq7m.jpg,/uploads/BZ-2141-1773664599899-y4dpfkb74.jpg,/uploads/BZ-2141-1773664599903-bvogu2n60.jpg,/uploads/BZ-2141-1773664599907-ti73jbo8b.jpg,/uploads/BZ-2141-1773664599910-xsg2emfjh.jpg,,,
BZ-2156,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2156-1773664599914-63svhzcn4.jpg,/uploads/BZ-2156-1773664599914-63svhzcn4.jpg|/uploads/BZ-2156-1773664599917-9o6v329i8.jpg|/uploads/BZ-2156-1773664599921-of5u8xdbr.jpg|/uploads/BZ-2156-1773664599924-o28zh1pgn.jpg|/uploads/BZ-2156-1773664599928-0wf9e8p74.jpg|/uploads/BZ-2156-1773664599931-83vn5wo2x.jpg,/uploads/BZ-2156-1773664599914-63svhzcn4.jpg,/uploads/BZ-2156-1773664599917-9o6v329i8.jpg,/uploads/BZ-2156-1773664599921-of5u8xdbr.jpg,/uploads/BZ-2156-1773664599924-o28zh1pgn.jpg,/uploads/BZ-2156-1773664599928-0wf9e8p74.jpg,/uploads/BZ-2156-1773664599931-83vn5wo2x.jpg,,,,
BZ-22,,,,,,,,,,,basic,false,false,false,/uploads/BZ-22-1773664599934-g7gmq0mky.jpg,/uploads/BZ-22-1773664599934-g7gmq0mky.jpg|/uploads/BZ-22-1773664599938-cfovm7x01.jpg|/uploads/BZ-22-1773664599942-k2lrdpj3z.jpg|/uploads/BZ-22-1773664599944-eet83ljwm.jpg|/uploads/BZ-22-1773664599948-t7i5fzwhr.jpg,/uploads/BZ-22-1773664599934-g7gmq0mky.jpg,/uploads/BZ-22-1773664599938-cfovm7x01.jpg,/uploads/BZ-22-1773664599942-k2lrdpj3z.jpg,/uploads/BZ-22-1773664599944-eet83ljwm.jpg,/uploads/BZ-22-1773664599948-t7i5fzwhr.jpg,,,,,
BZ-2213,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2213-1773664599951-9qq08ufd0.jpg,/uploads/BZ-2213-1773664599951-9qq08ufd0.jpg|/uploads/BZ-2213-1773664599955-pqvkhnws2.jpg|/uploads/BZ-2213-1773664599959-iwpaoydqb.jpg|/uploads/BZ-2213-1773664599962-dnoak328f.jpg|/uploads/BZ-2213-1773664599964-n395py5lp.jpg,/uploads/BZ-2213-1773664599951-9qq08ufd0.jpg,/uploads/BZ-2213-1773664599955-pqvkhnws2.jpg,/uploads/BZ-2213-1773664599959-iwpaoydqb.jpg,/uploads/BZ-2213-1773664599962-dnoak328f.jpg,/uploads/BZ-2213-1773664599964-n395py5lp.jpg,,,,,
BZ-2234,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2234-1773664599968-xaxdc6jwr.jpg,/uploads/BZ-2234-1773664599968-xaxdc6jwr.jpg|/uploads/BZ-2234-1773664599972-im9ahtm4b.jpg|/uploads/BZ-2234-1773664599976-z7tfpwwiv.jpg|/uploads/BZ-2234-1773664599979-ldb43pr72.jpg|/uploads/BZ-2234-1773664599982-r6ctfbw2y.jpg|/uploads/BZ-2234-1773664599985-j8ngfx4la.jpg,/uploads/BZ-2234-1773664599968-xaxdc6jwr.jpg,/uploads/BZ-2234-1773664599972-im9ahtm4b.jpg,/uploads/BZ-2234-1773664599976-z7tfpwwiv.jpg,/uploads/BZ-2234-1773664599979-ldb43pr72.jpg,/uploads/BZ-2234-1773664599982-r6ctfbw2y.jpg,/uploads/BZ-2234-1773664599985-j8ngfx4la.jpg,,,,
BZ-2247,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2247-1773664599990-utsax52kg.jpg,/uploads/BZ-2247-1773664599990-utsax52kg.jpg|/uploads/BZ-2247-1773664599994-82fim4lh0.jpg|/uploads/BZ-2247-1773664599997-b32poah3m.jpg|/uploads/BZ-2247-1773664600000-gvfmi53hg.jpg|/uploads/BZ-2247-1773664600005-l2dggz823.jpg,/uploads/BZ-2247-1773664599990-utsax52kg.jpg,/uploads/BZ-2247-1773664599994-82fim4lh0.jpg,/uploads/BZ-2247-1773664599997-b32poah3m.jpg,/uploads/BZ-2247-1773664600000-gvfmi53hg.jpg,/uploads/BZ-2247-1773664600005-l2dggz823.jpg,,,,,
BZ-2292,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2292-1773664600009-vbzjgidl4.jpg,/uploads/BZ-2292-1773664600009-vbzjgidl4.jpg|/uploads/BZ-2292-1773664600013-pjl0kwjyl.jpg|/uploads/BZ-2292-1773664600016-xr3yvrtzl.jpg|/uploads/BZ-2292-1773664600021-q7mebhkze.jpg|/uploads/BZ-2292-1773664600024-wylo7qh0v.jpg|/uploads/BZ-2292-1773664600028-xunzonmih.jpg,/uploads/BZ-2292-1773664600009-vbzjgidl4.jpg,/uploads/BZ-2292-1773664600013-pjl0kwjyl.jpg,/uploads/BZ-2292-1773664600016-xr3yvrtzl.jpg,/uploads/BZ-2292-1773664600021-q7mebhkze.jpg,/uploads/BZ-2292-1773664600024-wylo7qh0v.jpg,/uploads/BZ-2292-1773664600028-xunzonmih.jpg,,,,
BZ-235,,,,,,,,,,,basic,false,false,false,/uploads/BZ-235-1773664600032-fda5ub0rr.jpg,/uploads/BZ-235-1773664600032-fda5ub0rr.jpg|/uploads/BZ-235-1773664600037-qxeo8jxku.jpg|/uploads/BZ-235-1773664600041-2q3fqn128.jpg|/uploads/BZ-235-1773664600045-uklxvtjnd.jpg|/uploads/BZ-235-1773664600048-xhj86wedv.jpg|/uploads/BZ-235-1773664600052-8mzhl1rzq.jpg|/uploads/BZ-235-1773664600056-fvvn9cnva.jpg,/uploads/BZ-235-1773664600032-fda5ub0rr.jpg,/uploads/BZ-235-1773664600037-qxeo8jxku.jpg,/uploads/BZ-235-1773664600041-2q3fqn128.jpg,/uploads/BZ-235-1773664600045-uklxvtjnd.jpg,/uploads/BZ-235-1773664600048-xhj86wedv.jpg,/uploads/BZ-235-1773664600052-8mzhl1rzq.jpg,/uploads/BZ-235-1773664600056-fvvn9cnva.jpg,,,
BZ-24,,,,,,,,,,,basic,false,false,false,/uploads/BZ-24-1773664600060-ieuuh8grd.jpg,/uploads/BZ-24-1773664600060-ieuuh8grd.jpg|/uploads/BZ-24-1773664600064-lqr0uma1y.jpg|/uploads/BZ-24-1773664600067-zni6ijz0h.jpg|/uploads/BZ-24-1773664600072-9943jvtkw.jpg|/uploads/BZ-24-1773664600075-voam90e55.jpg,/uploads/BZ-24-1773664600060-ieuuh8grd.jpg,/uploads/BZ-24-1773664600064-lqr0uma1y.jpg,/uploads/BZ-24-1773664600067-zni6ijz0h.jpg,/uploads/BZ-24-1773664600072-9943jvtkw.jpg,/uploads/BZ-24-1773664600075-voam90e55.jpg,,,,,
BZ-25,,,,,,,,,,,basic,false,false,false,/uploads/BZ-25-1773664600080-motp9g4xm.jpg,/uploads/BZ-25-1773664600080-motp9g4xm.jpg|/uploads/BZ-25-1773664600083-z4kc71gvd.jpg|/uploads/BZ-25-1773664600087-p45otdy8r.jpg|/uploads/BZ-25-1773664600090-jd7y3l5oo.jpg|/uploads/BZ-25-1773664600094-5samhgj6g.jpg|/uploads/BZ-25-1773664600097-j9fk1h4jv.jpg|/uploads/BZ-25-1773664600100-d47atv59r.jpg|/uploads/BZ-25-1773664600104-vrs651rrs.jpg,/uploads/BZ-25-1773664600080-motp9g4xm.jpg,/uploads/BZ-25-1773664600083-z4kc71gvd.jpg,/uploads/BZ-25-1773664600087-p45otdy8r.jpg,/uploads/BZ-25-1773664600090-jd7y3l5oo.jpg,/uploads/BZ-25-1773664600094-5samhgj6g.jpg,/uploads/BZ-25-1773664600097-j9fk1h4jv.jpg,/uploads/BZ-25-1773664600100-d47atv59r.jpg,/uploads/BZ-25-1773664600104-vrs651rrs.jpg,,
BZ-253,,,,,,,,,,,basic,false,false,false,/uploads/BZ-253-1773664600108-7o4oc1xdc.jpg,/uploads/BZ-253-1773664600108-7o4oc1xdc.jpg|/uploads/BZ-253-1773664600112-s35l8wtv8.jpg|/uploads/BZ-253-1773664600115-s9qy466xn.jpg|/uploads/BZ-253-1773664600120-pdv1kaw8p.jpg|/uploads/BZ-253-1773664600124-8w8acaxd1.jpg|/uploads/BZ-253-1773664600127-f25i97tun.jpg,/uploads/BZ-253-1773664600108-7o4oc1xdc.jpg,/uploads/BZ-253-1773664600112-s35l8wtv8.jpg,/uploads/BZ-253-1773664600115-s9qy466xn.jpg,/uploads/BZ-253-1773664600120-pdv1kaw8p.jpg,/uploads/BZ-253-1773664600124-8w8acaxd1.jpg,/uploads/BZ-253-1773664600127-f25i97tun.jpg,,,,
BZ-279,,,,,,,,,,,basic,false,false,false,/uploads/BZ-279-1773664600131-lmgj215pk.jpg,/uploads/BZ-279-1773664600131-lmgj215pk.jpg|/uploads/BZ-279-1773664600135-wv63aka6i.jpg|/uploads/BZ-279-1773664600139-nk6yeaa3o.jpg|/uploads/BZ-279-1773664600142-udvduzm3f.jpg,/uploads/BZ-279-1773664600131-lmgj215pk.jpg,/uploads/BZ-279-1773664600135-wv63aka6i.jpg,/uploads/BZ-279-1773664600139-nk6yeaa3o.jpg,/uploads/BZ-279-1773664600142-udvduzm3f.jpg,,,,,,
BZ-30,,,,,,,,,,,basic,false,false,false,/uploads/BZ-30-1773664600147-zzap2mcj8.jpg,/uploads/BZ-30-1773664600147-zzap2mcj8.jpg,/uploads/BZ-30-1773664600147-zzap2mcj8.jpg,,,,,,,,,
BZ-33,,,,,,,,,,,basic,false,false,false,/uploads/BZ-33-1773664600151-zu9fkyke8.jpg,/uploads/BZ-33-1773664600151-zu9fkyke8.jpg|/uploads/BZ-33-1773664600156-upvth1d5r.jpg|/uploads/BZ-33-1773664600159-s38mqhagb.jpg|/uploads/BZ-33-1773664600162-4gcddp64l.jpg|/uploads/BZ-33-1773664600165-8qaisfub3.jpg|/uploads/BZ-33-1773664600169-3svk4eixm.jpg|/uploads/BZ-33-1773664600173-70tus88cw.jpg|/uploads/BZ-33-1773664600177-tzrmq5php.jpg,/uploads/BZ-33-1773664600151-zu9fkyke8.jpg,/uploads/BZ-33-1773664600156-upvth1d5r.jpg,/uploads/BZ-33-1773664600159-s38mqhagb.jpg,/uploads/BZ-33-1773664600162-4gcddp64l.jpg,/uploads/BZ-33-1773664600165-8qaisfub3.jpg,/uploads/BZ-33-1773664600169-3svk4eixm.jpg,/uploads/BZ-33-1773664600173-70tus88cw.jpg,/uploads/BZ-33-1773664600177-tzrmq5php.jpg,,
